year,lat,lon,sst_anomaly
2015,12.5,175,0.466
2015,12.5,180,0.566
2015,15.0,-180,0.582
2015,15.0,-175,0.404
2015,15.0,-170,0.8
2015,15.0,-165,0.327
2015,15.0,-160,0.553
2015,15.0,-155,0.777
2015,15.0,-150,0.387
2015,15.0,-145,0.569
2015,15.0,-140,0.606
2015,15.0,-135,0.465
2015,15.0,-130,0.574
2015,15.0,-125,0.67
2015,15.0,-120,0.516
2015,15.0,-115,0.7
2015,15.0,-110,0.645
2015,15.0,-105,0.498
2015,15.0,-100,0.755
2015,15.0,-95,0.475
2015,15.0,-90,0.714
2015,15.0,-85,0.877
2015,15.0,-80,0.938
2015,15.0,-75,0.961
2015,15.0,-70,1.037
2015,15.0,-65,0.624
2015,15.0,-60,0.654
2015,15.0,-55,0.57
2015,15.0,-50,0.629
2015,15.0,-45,0.661
2015,15.0,-40,0.645
2015,15.0,-35,0.285
2015,15.0,-30,0.427
2015,15.0,-25,0.636
2015,15.0,-20,0.616
2015,15.0,55,0.7
2015,15.0,60,0.769
2015,15.0,140,0.558
2015,15.0,145,0.588
2015,15.0,150,0.623
2015,15.0,155,0.421
2015,15.0,160,0.7
2015,15.0,165,0.754
2015,15.0,170,0.556
2015,15.0,175,0.507
2015,15.0,180,0.474
2015,17.5,-180,0.776
2015,17.5,-175,0.445
2015,17.5,-170,0.61
2015,17.5,-165,0.484
2015,17.5,-160,0.476
2015,17.5,-155,0.398
2015,17.5,-150,0.367
2015,17.5,-145,0.623
2015,17.5,-140,0.364
2015,17.5,-135,0.582
2015,17.5,-130,0.526
2015,17.5,-125,0.625
2015,17.5,-120,0.421
2015,17.5,-115,0.675
2015,17.5,-110,0.491
2015,17.5,-105,0.901
2015,17.5,-100,0.27
2015,17.5,-95,0.877
2015,17.5,-90,0.494
2015,17.5,-85,0.946
2015,17.5,-80,0.822
2015,17.5,-75,0.677
2015,17.5,-70,0.833
2015,17.5,-65,0.858
2015,17.5,-60,0.54
2015,17.5,-55,0.681
2015,17.5,-50,0.541
2015,17.5,-45,0.544
2015,17.5,-40,0.57
2015,17.5,-35,0.249
2015,17.5,-30,0.263
2015,17.5,-25,0.288
2015,17.5,-20,0.457
2015,17.5,55,0.401
2015,17.5,60,0.716
2015,17.5,140,0.604
2015,17.5,145,0.504
2015,17.5,150,0.502
2015,17.5,155,0.523
2015,17.5,160,0.89
2015,17.5,165,0.78
2015,17.5,170,0.408
2015,17.5,175,0.67
2015,17.5,180,0.588
2015,20.0,-180,0.436
2015,20.0,-175,0.303
2015,20.0,-170,0.507
2015,20.0,-165,0.393
2015,20.0,-160,0.382
2015,20.0,-155,0.324
2015,20.0,-150,0.589
2015,20.0,-145,0.324
2015,20.0,-140,0.325
2015,20.0,-135,0.556
2015,20.0,-130,0.418
2015,20.0,-125,0.422
2015,20.0,-120,0.594
2015,20.0,-115,0.636
2015,20.0,-110,0.12
2015,20.0,-105,0.42
2015,20.0,-100,0.228
2015,20.0,-95,0.381
2015,20.0,-90,0.438
2015,20.0,-85,0.786
2015,20.0,-80,0.685
2015,20.0,-75,0.678
2015,20.0,-70,0.948
2015,20.0,-65,1.07
2015,20.0,-60,0.13
2015,20.0,-55,0.39
2015,20.0,-50,0.549
2015,20.0,-45,0.434
2015,20.0,-40,0.272
2015,20.0,-35,0.368
2015,20.0,-30,0.485
2015,20.0,-25,0.393
2015,20.0,-20,0.432
2015,20.0,55,0.459
2015,20.0,60,0.735
2015,20.0,140,0.371
2015,20.0,145,0.532
2015,20.0,150,0.225
2015,20.0,155,0.395
2015,20.0,160,0.731
2015,20.0,165,0.416
2015,20.0,170,0.594
2015,20.0,175,0.524
2015,20.0,180,0.393
2015,22.5,-180,0.343
2015,22.5,-175,0.391
2015,22.5,-170,0.058
2015,22.5,-165,0.508
2015,22.5,-160,0.348
2015,22.5,-155,0.513
2015,22.5,-150,0.424
2015,22.5,-145,0.342
2015,22.5,-140,0.396
2015,22.5,-135,0.396
2015,22.5,-130,0.587
2015,22.5,-125,0.375
2015,22.5,-120,0.409
2015,22.5,-115,0.177
2015,22.5,-110,0.359
2015,22.5,-105,0.584
2015,22.5,-100,0.43
2015,22.5,-95,0.204
2015,22.5,-90,0.22
2015,22.5,-85,0.655
2015,22.5,-80,0.916
2015,22.5,-75,0.898
2015,22.5,-70,0.248
2015,22.5,-65,0.754
2015,22.5,-60,0.388
2015,22.5,-55,0.222
2015,22.5,-50,0.308
2015,22.5,-45,0.566
2015,22.5,-40,0.427
2015,22.5,-35,0.291
2015,22.5,-30,0.338
2015,22.5,-25,0.332
2015,22.5,-20,0.408
2015,22.5,55,0.499
2015,22.5,60,0.312
2015,22.5,140,0.298
2015,22.5,145,0.435
2015,22.5,150,0.319
2015,22.5,155,0.363
2015,22.5,160,0.263
2015,22.5,165,0.362
2015,22.5,170,0.235
2015,22.5,175,0.363
2015,22.5,180,0.585
2015,25.0,-180,0.371
2015,25.0,-175,0.337
2015,25.0,-170,0.095
2015,25.0,-165,0.378
2015,25.0,-160,0.393
2015,25.0,-155,0.333
2015,25.0,-150,0.325
2015,25.0,-145,0.272
2015,25.0,-140,0.39
2015,25.0,-135,0.502
2015,25.0,-130,0.342
2015,25.0,-125,0.147
2015,25.0,-120,0.159
2015,25.0,-115,0.402
2015,25.0,-110,0.148
2015,25.0,-105,0.323
2015,25.0,-100,0.241
2015,25.0,-95,0.132
2015,25.0,-90,0.418
2015,25.0,-85,0.399
2015,25.0,-80,0.09
2015,25.0,-75,0.365
2015,25.0,-70,0.343
2015,25.0,-65,0.418
2015,25.0,-60,0.318
2015,25.0,-55,0.507
2015,25.0,-50,0.274
2015,25.0,-45,0.252
2015,25.0,-40,0.147
2015,25.0,-35,0.153
2015,25.0,-30,0.139
2015,25.0,-25,0.326
2015,25.0,-20,0.252
2015,25.0,55,0.355
2015,25.0,60,0.173
2015,25.0,140,0.299
2015,25.0,145,0.251
2015,25.0,150,0.213
2015,25.0,155,0.303
2015,25.0,160,0.452
2015,25.0,165,0.042
2015,25.0,170,0.172
2015,25.0,175,0.135
2015,25.0,180,0.128
2015,27.5,-180,0.271
2015,27.5,-175,0.308
2015,27.5,-170,0.379
2015,27.5,-165,0.31
2015,27.5,-160,0.323
2015,27.5,-155,0.008
2015,27.5,-150,0.442
2015,27.5,-145,0.188
2015,27.5,-140,0.375
2015,27.5,-135,0.013
2015,27.5,-130,0.183
2015,27.5,-125,0.361
2015,27.5,-120,0.224
2015,27.5,-115,0.107
2015,27.5,-110,0.416
2015,27.5,-105,0.044
2015,27.5,-100,0.217
2015,27.5,-95,0.316
2015,27.5,-90,0.534
2015,27.5,-85,0.151
2015,27.5,-80,0.178
2015,27.5,-75,0.153
2015,27.5,-70,0.255
2015,27.5,-65,0.308
2015,27.5,-60,0.384
2015,27.5,-55,0.333
2015,27.5,-50,0.145
2015,27.5,-45,0.342
2015,27.5,-40,0.233
2015,27.5,-35,0.331
2015,27.5,-30,0.34
2015,27.5,-25,0.464
2015,27.5,-20,0.166
2015,27.5,55,0.313
2015,27.5,60,0.263
2015,27.5,140,0.119
2015,27.5,145,0.109
2015,27.5,150,0.385
2015,27.5,155,-0.152
2015,27.5,160,0.151
2015,27.5,165,0.253
2015,27.5,170,0.474
2015,27.5,175,0.049
2015,27.5,180,0.024
2015,30.0,-180,0.017
2015,30.0,-175,0.252
2015,30.0,-170,0.165
2015,30.0,-165,-0.07
2015,30.0,-160,0.161
2015,30.0,-155,0.379
2015,30.0,-150,0.186
2015,30.0,-145,0.171
2015,30.0,-140,0.18
2015,30.0,-135,0.209
2015,30.0,-130,-0.044
2015,30.0,-125,0.112
2015,30.0,-120,0.119
2015,30.0,-115,0.074
2015,30.0,-110,0.249
2015,30.0,-105,0.051
2015,30.0,-100,0.092
2015,30.0,-95,-0.043
2015,30.0,-90,0.203
2015,30.0,-85,0.288
2015,30.0,-80,0.092
2015,30.0,-75,0.268
2015,30.0,-70,0.124
2015,30.0,-65,-0.233
2015,30.0,-60,0.139
2015,30.0,-55,0.12
2015,30.0,-50,0.162
2015,30.0,-45,0.184
2015,30.0,-40,0.044
2015,30.0,-35,0.367
2015,30.0,-30,0.137
2015,30.0,-25,0.116
2015,30.0,-20,0.258
2015,30.0,55,0.12
2015,30.0,60,0.014
2015,30.0,140,0.214
2015,30.0,145,0.142
2015,30.0,150,0.327
2015,30.0,155,0.094
2015,30.0,160,0.328
2015,30.0,165,0.149
2015,30.0,170,0.226
2015,30.0,175,0.39
2015,30.0,180,0.121
2016,-30.0,-180,0.305
2016,-30.0,-175,0.057
2016,-30.0,-170,0.183
2016,-30.0,-165,-0.068
2016,-30.0,-160,0.073
2016,-30.0,-155,-0.01
2016,-30.0,-150,0.332
2016,-30.0,-145,0.409
2016,-30.0,-140,0.095
2016,-30.0,-135,0.033
2016,-30.0,-130,-0.049
2016,-30.0,-125,0.188
2016,-30.0,-120,0.058
2016,-30.0,-115,0.066
2016,-30.0,-110,0.393
2016,-30.0,-105,0.104
2016,-30.0,-100,0.237
2016,-30.0,-95,0.157
2016,-30.0,-90,-0.055
2016,-30.0,-85,-0.128
2016,-30.0,-80,0.222
2016,-30.0,-75,0.404
2016,-30.0,-70,0.196
2016,-30.0,-65,0.242
2016,-30.0,-60,0.013
2016,-30.0,-35,-0.116
2016,-30.0,-30,0.257
2016,-30.0,-25,0.063
2016,-30.0,-20,-0.035
2016,-30.0,55,0.03
2016,-30.0,60,-0.08
2016,-30.0,65,-0.144
2016,-30.0,70,0.426
2016,-30.0,75,0.104
2016,-30.0,80,-0.017
2016,-30.0,85,-0.023
2016,-30.0,90,0.174
2016,-30.0,95,0.089
2016,-30.0,100,-0.139
2016,-30.0,105,0.278
2016,-30.0,110,0.199
2016,-30.0,115,0.425
2016,-30.0,120,0.32
2016,-30.0,125,-0.316
2016,-30.0,130,0.361
2016,-30.0,135,0.33
2016,-30.0,140,0.038
2016,-30.0,145,0.084
2016,-30.0,150,0.21
2016,-30.0,155,-0.004
2016,-30.0,160,0.112
2016,-30.0,165,0.299
2016,-30.0,170,0.226
2016,-30.0,175,0.049
2016,-30.0,180,0.302
2016,-27.5,-180,0.268
2016,-27.5,-175,0.263
2016,-27.5,-170,0.146
2016,-27.5,-165,0.222
2016,-27.5,-160,0.107
2016,-27.5,-155,-0.068
2016,-27.5,-150,0.181
2016,-27.5,-145,0.205
2016,-27.5,-140,0.243
2016,-27.5,-135,0.405
2016,-27.5,-130,0.125
2016,-27.5,-125,0.168
2016,-27.5,-120,0.338
2016,-27.5,-115,0.11
2016,-27.5,-110,0.246
2016,-27.5,-105,0.162
2016,-27.5,-100,0.186
2016,-27.5,-95,0.337
2016,-27.5,-90,0.167
2016,-27.5,-85,0.341
2016,-27.5,-80,-0.07
2016,-27.5,-75,0.008
2016,-27.5,-70,-0.125
2016,-27.5,-65,0.048
2016,-27.5,-60,0.501
2016,-27.5,-35,0.04
2016,-27.5,-30,0.598
2016,-27.5,-25,0.264
2016,-27.5,-20,0.283
2016,-27.5,55,0.415
2016,-27.5,60,0.651
2016,-27.5,65,0.081
2016,-27.5,70,0.321
2016,-27.5,75,0.234
2016,-27.5,80,-0.043
2016,-27.5,85,0.292
2016,-27.5,90,0.149
2016,-27.5,95,0.453
2016,-27.5,100,0.164
2016,-27.5,105,0.155
2016,-27.5,110,0.453
2016,-27.5,115,0.213
2016,-27.5,120,0.397
2016,-27.5,125,0.287
2016,-27.5,130,0.289
2016,-27.5,135,0.186
2016,-27.5,140,0.298
2016,-27.5,145,0.203
2016,-27.5,150,0.102
2016,-27.5,155,0.207
2016,-27.5,160,0.416
2016,-27.5,165,0.303
2016,-27.5,170,0.338
2016,-27.5,175,0.223
2016,-27.5,180,-0.068
2016,-25.0,-180,0.114
2016,-25.0,-175,0.254
2016,-25.0,-170,0.127
2016,-25.0,-165,0.218
2016,-25.0,-160,0.213
2016,-25.0,-155,0.218
2016,-25.0,-150,0.513
2016,-25.0,-145,0.289
2016,-25.0,-140,0.437
2016,-25.0,-135,0.322
2016,-25.0,-130,0.51
2016,-25.0,-125,0.45
2016,-25.0,-120,0.208
2016,-25.0,-115,0.591
2016,-25.0,-110,0.229
2016,-25.0,-105,0.327
2016,-25.0,-100,0.354
2016,-25.0,-95,0.37
2016,-25.0,-90,0.417
2016,-25.0,-85,0.184
2016,-25.0,-80,0.404
2016,-25.0,-75,0.384
2016,-25.0,-70,0.297
2016,-25.0,-65,0.269
2016,-25.0,-60,0.176
2016,-25.0,-35,0.097
2016,-25.0,-30,0.157
2016,-25.0,-25,0.358
2016,-25.0,-20,0.218
2016,-25.0,55,0.437
2016,-25.0,60,0.08
2016,-25.0,65,0.16
2016,-25.0,70,0.179
2016,-25.0,75,0.138
2016,-25.0,80,0.31
2016,-25.0,85,0.373
2016,-25.0,90,0.003
2016,-25.0,95,0.226
2016,-25.0,100,0.249
2016,-25.0,105,0.254
2016,-25.0,110,0.104
2016,-25.0,115,0.25
2016,-25.0,120,0.16
2016,-25.0,125,0.247
2016,-25.0,130,0.039
2016,-25.0,135,0.248
2016,-25.0,140,0.189
2016,-25.0,145,0.258
2016,-25.0,150,0.342
2016,-25.0,155,0.29
2016,-25.0,160,0.416
2016,-25.0,165,0.243
2016,-25.0,170,0.39
2016,-25.0,175,0.466
2016,-25.0,180,0.338
2016,-22.5,-180,0.368
2016,-22.5,-175,0.434
2016,-22.5,-170,0.418
2016,-22.5,-165,0.522
2016,-22.5,-160,0.49
2016,-22.5,-155,0.492
2016,-22.5,-150,0.378
2016,-22.5,-145,0.423
2016,-22.5,-140,0.42
2016,-22.5,-135,0.19
2016,-22.5,-130,0.532
2016,-22.5,-125,0.121
2016,-22.5,-120,0.478
2016,-22.5,-115,0.411
2016,-22.5,-110,0.329
2016,-22.5,-105,0.43
2016,-22.5,-100,0.434
2016,-22.5,-95,0.175
2016,-22.5,-90,0.584
2016,-22.5,-85,0.382
2016,-22.5,-80,0.719
2016,-22.5,-75,0.49
2016,-22.5,-70,0.379
2016,-22.5,-65,0.268
2016,-22.5,-60,0.355
2016,-22.5,-35,0.637
2016,-22.5,-30,0.069
2016,-22.5,-25,0.441
2016,-22.5,-20,0.56
2016,-22.5,55,0.571
2016,-22.5,60,0.238
2016,-22.5,65,0.667
2016,-22.5,70,0.261
2016,-22.5,75,0.18
2016,-22.5,80,0.199
2016,-22.5,85,0.205
2016,-22.5,90,0.336
2016,-22.5,95,0.301
2016,-22.5,100,0.525
2016,-22.5,105,0.504
2016,-22.5,110,0.338
2016,-22.5,115,0.837
2016,-22.5,120,0.336
2016,-22.5,125,0.356
2016,-22.5,130,0.18
2016,-22.5,135,0.359
2016,-22.5,140,0.416
2016,-22.5,145,0.194
2016,-22.5,150,0.297
2016,-22.5,155,0.42
2016,-22.5,160,0.293
2016,-22.5,165,0.261
2016,-22.5,170,0.489
2016,-22.5,175,0.179
2016,-22.5,180,0.208
2016,-20.0,-180,0.472
2016,-20.0,-175,0.573
2016,-20.0,-170,0.492
2016,-20.0,-165,0.412
2016,-20.0,-160,0.4
2016,-20.0,-155,0.597
2016,-20.0,-150,0.575
2016,-20.0,-145,0.453
2016,-20.0,-140,0.404
2016,-20.0,-135,0.451
2016,-20.0,-130,0.337
2016,-20.0,-125,0.423
2016,-20.0,-120,0.372
2016,-20.0,-115,0.431
2016,-20.0,-110,0.378
2016,-20.0,-105,0.524
2016,-20.0,-100,0.568
2016,-20.0,-95,0.389
2016,-20.0,-90,0.324
2016,-20.0,-85,0.552
2016,-20.0,-80,0.473
2016,-20.0,-75,0.391
2016,-20.0,-70,0.652
2016,-20.0,-65,0.361
2016,-20.0,-60,0.147
2016,-20.0,-35,0.45
2016,-20.0,-30,0.597
2016,-20.0,-25,0.433
2016,-20.0,-20,0.534
2016,-20.0,55,0.225
2016,-20.0,60,0.28
2016,-20.0,65,0.194
2016,-20.0,70,0.607
2016,-20.0,75,0.377
2016,-20.0,80,0.645
2016,-20.0,85,0.044
2016,-20.0,90,0.678
2016,-20.0,95,0.436
2016,-20.0,100,0.497
2016,-20.0,105,0.286
2016,-20.0,110,0.525
2016,-20.0,115,0.39
2016,-20.0,120,0.267
2016,-20.0,125,0.265
2016,-20.0,130,0.262
2016,-20.0,135,0.503
2016,-20.0,140,0.35
2016,-20.0,145,0.2
2016,-20.0,150,0.501
2016,-20.0,155,0.12
2016,-20.0,160,0.645
2016,-20.0,165,0.744
2016,-20.0,170,0.249
2016,-20.0,175,0.604
2016,-20.0,180,0.498
2016,-17.5,-180,0.445
2016,-17.5,-175,0.452
2016,-17.5,-170,0.618
2016,-17.5,-165,0.514
2016,-17.5,-160,0.131
2016,-17.5,-155,0.831
2016,-17.5,-150,0.585
2016,-17.5,-145,0.512
2016,-17.5,-140,0.412
2016,-17.5,-135,0.492
2016,-17.5,-130,0.71
2016,-17.5,-125,0.559
2016,-17.5,-120,0.576
2016,-17.5,-115,0.333
2016,-17.5,-110,0.468
2016,-17.5,-105,0.528
2016,-17.5,-100,0.624
2016,-17.5,-95,0.458
2016,-17.5,-90,0.659
2016,-17.5,-85,0.348
2016,-17.5,-80,0.53
2016,-17.5,-75,0.505
2016,-17.5,-70,0.293
2016,-17.5,-65,0.513
2016,-17.5,-60,0.433
2016,-17.5,-35,0.555
2016,-17.5,-30,0.458
2016,-17.5,-25,0.404
2016,-17.5,-20,0.945
2016,-17.5,55,0.472
2016,-17.5,60,0.595
2016,-17.5,65,0.716
2016,-17.5,70,0.436
2016,-17.5,75,0.67
2016,-17.5,80,0.517
2016,-17.5,85,0.335
2016,-17.5,90,0.302
2016,-17.5,95,0.506
2016,-17.5,100,0.669
2016,-17.5,105,0.208
2016,-17.5,110,0.55
2016,-17.5,115,0.654
2016,-17.5,120,0.328
2016,-17.5,125,0.425
2016,-17.5,130,0.606
2016,-17.5,135,0.647
2016,-17.5,140,0.761
2016,-17.5,145,0.432
2016,-17.5,150,0.398
2016,-17.5,155,0.768
2016,-17.5,160,0.407
2016,-17.5,165,0.596
2016,-17.5,170,0.847
2016,-17.5,175,0.633
2016,-17.5,180,0.637
2016,-15.0,-180,0.786
2016,-15.0,-175,0.673
2016,-15.0,-170,0.712
2016,-15.0,-165,0.543
2016,-15.0,-160,0.768
2016,-15.0,-155,0.656
2016,-15.0,-150,0.373
2016,-15.0,-145,0.631
2016,-15.0,-140,0.269
2016,-15.0,-135,0.701
2016,-15.0,-130,0.559
2016,-15.0,-125,0.88
2016,-15.0,-120,0.668
2016,-15.0,-115,0.733
2016,-15.0,-110,0.437
2016,-15.0,-105,0.697
2016,-15.0,-100,0.498
2016,-15.0,-95,0.758
2016,-15.0,-90,0.427
2016,-15.0,-85,0.611
2016,-15.0,-80,0.421
2016,-15.0,-75,0.613
2016,-15.0,-70,0.898
2016,-15.0,-65,0.702
2016,-15.0,-60,0.589
2016,-15.0,-35,0.808
2016,-15.0,-30,0.605
2016,-15.0,-25,0.756
2016,-15.0,-20,0.625
2016,-15.0,55,0.551
2016,-15.0,60,0.717
2016,-15.0,65,0.616
2016,-15.0,70,1.057
2016,-15.0,75,0.658
2016,-15.0,80,0.334
2016,-15.0,85,0.562
2016,-15.0,90,0.575
2016,-15.0,95,0.502
2016,-15.0,100,0.605
2016,-15.0,105,0.498
2016,-15.0,110,0.644
2016,-15.0,115,0.308
2016,-15.0,120,0.766
2016,-15.0,125,0.358
2016,-15.0,130,0.555
2016,-15.0,135,0.484
2016,-15.0,140,0.64
2016,-15.0,145,0.567
2016,-15.0,150,0.632
2016,-15.0,155,0.761
2016,-15.0,160,0.71
2016,-15.0,165,0.6
2016,-15.0,170,0.663
2016,-15.0,175,0.888
2016,-15.0,180,0.715
2016,-12.5,-180,0.625
2016,-12.5,-175,0.86
2016,-12.5,-170,0.727
2016,-12.5,-165,0.524
2016,-12.5,-160,0.641
2016,-12.5,-155,0.448
2016,-12.5,-150,0.326
2016,-12.5,-145,0.526
2016,-12.5,-140,0.687
2016,-12.5,-135,0.687
2016,-12.5,-130,0.457
2016,-12.5,-125,0.312
2016,-12.5,-120,0.889
2016,-12.5,-115,0.683
2016,-12.5,-110,0.902
2016,-12.5,-105,0.893
2016,-12.5,-100,0.779
2016,-12.5,-95,0.677
2016,-12.5,-90,0.609
2016,-12.5,-85,0.776
2016,-12.5,-80,0.645
2016,-12.5,-75,0.58
2016,-12.5,-70,0.354
2016,-12.5,-65,0.656
2016,-12.5,-60,0.833
2016,-12.5,-35,0.666
2016,-12.5,-30,0.614
2016,-12.5,-25,0.45
2016,-12.5,-20,0.984
2016,-12.5,55,0.725
2016,-12.5,60,1.061
2016,-12.5,65,1.065
2016,-12.5,70,1.134
2016,-12.5,75,1.038
2016,-12.5,80,0.105
2016,-12.5,85,0.744
2016,-12.5,90,0.45
2016,-12.5,95,0.388
2016,-12.5,100,0.37
2016,-12.5,105,0.357
2016,-12.5,110,0.71
2016,-12.5,115,0.559
2016,-12.5,120,0.441
2016,-12.5,125,0.672
2016,-12.5,130,0.503
2016,-12.5,135,0.816
2016,-12.5,140,0.886
2016,-12.5,145,0.636
2016,-12.5,150,0.875
2016,-12.5,155,0.875
2016,-12.5,160,0.681
2016,-12.5,165,0.929
2016,-12.5,170,0.575
2016,-12.5,175,0.375
2016,-12.5,180,0.435
2016,-10.0,-180,0.643
2016,-10.0,-175,0.823
2016,-10.0,-170,0.57
2016,-10.0,-165,0.641
2016,-10.0,-160,0.555
2016,-10.0,-155,0.645
2016,-10.0,-150,0.944
2016,-10.0,-145,0.796
2016,-10.0,-140,0.656
2016,-10.0,-135,0.926
2016,-10.0,-130,0.747
2016,-10.0,-125,0.763
2016,-10.0,-120,0.914
2016,-10.0,-115,0.691
2016,-10.0,-110,0.88
2016,-10.0,-105,0.87
2016,-10.0,-100,0.721
2016,-10.0,-95,0.533
2016,-10.0,-90,0.745
2016,-10.0,-85,0.913
2016,-10.0,-80,0.866
2016,-10.0,-75,0.999
2016,-10.0,-70,0.669
2016,-10.0,-65,0.86
2016,-10.0,-60,0.592
2016,-10.0,-35,0.703
2016,-10.0,-30,0.594
2016,-10.0,-25,0.709
2016,-10.0,-20,0.546
2016,-10.0,55,1.207
2016,-10.0,60,1.098
2016,-10.0,65,1.143
2016,-10.0,70,0.928
2016,-10.0,75,1.052
2016,-10.0,80,0.753
2016,-10.0,85,0.63
2016,-10.0,90,0.582
2016,-10.0,95,0.709
2016,-10.0,100,0.842
2016,-10.0,105,0.607
2016,-10.0,110,0.712
2016,-10.0,115,0.946
2016,-10.0,120,0.665
2016,-10.0,125,0.744
2016,-10.0,130,0.727
2016,-10.0,135,0.715
2016,-10.0,140,0.993
2016,-10.0,145,0.789
2016,-10.0,150,0.507
2016,-10.0,155,0.972
2016,-10.0,160,0.784
2016,-10.0,165,0.687
2016,-10.0,170,0.945
2016,-10.0,175,0.626
2016,-10.0,180,1.0
2016,-7.5,-180,0.831
2016,-7.5,-175,0.968
2016,-7.5,-170,1.277
2016,-7.5,-165,1.324
2016,-7.5,-160,1.283
2016,-7.5,-155,1.137
2016,-7.5,-150,1.279
2016,-7.5,-145,1.142
2016,-7.5,-140,1.269
2016,-7.5,-135,1.731
2016,-7.5,-130,1.315
2016,-7.5,-125,1.214
2016,-7.5,-120,1.266
2016,-7.5,-115,1.235
2016,-7.5,-110,1.454
2016,-7.5,-105,1.284
2016,-7.5,-100,1.058
2016,-7.5,-95,0.77
2016,-7.5,-90,0.779
2016,-7.5,-85,0.683
2016,-7.5,-80,0.76
2016,-7.5,-75,0.557
2016,-7.5,-70,0.498
2016,-7.5,-65,0.911
2016,-7.5,-60,0.555
2016,-7.5,-35,0.907
2016,-7.5,-30,0.867
2016,-7.5,-25,0.872
2016,-7.5,-20,0.986
2016,-7.5,55,1.235
2016,-7.5,60,0.99
2016,-7.5,65,1.006
2016,-7.5,70,1.269
2016,-7.5,75,1.337
2016,-7.5,80,0.721
2016,-7.5,85,1.031
2016,-7.5,90,0.783
2016,-7.5,95,0.924
2016,-7.5,100,0.989
2016,-7.5,105,0.595
2016,-7.5,110,0.885
2016,-7.5,115,1.271
2016,-7.5,120,0.973
2016,-7.5,125,0.899
2016,-7.5,130,1.131
2016,-7.5,135,1.077
2016,-7.5,140,1.008
2016,-7.5,145,1.057
2016,-7.5,150,0.807
2016,-7.5,155,1.118
2016,-7.5,160,1.056
2016,-7.5,165,0.71
2016,-7.5,170,0.693
2016,-7.5,175,0.843
2016,-7.5,180,1.244
2016,-5.0,-180,1.056
2016,-5.0,-175,0.877
2016,-5.0,-170,0.897
2016,-5.0,-165,1.551
2016,-5.0,-160,1.235
2016,-5.0,-155,1.463
2016,-5.0,-150,1.204
2016,-5.0,-145,1.51
2016,-5.0,-140,1.327
2016,-5.0,-135,1.402
2016,-5.0,-130,1.318
2016,-5.0,-125,1.476
2016,-5.0,-120,1.345
2016,-5.0,-115,1.695
2016,-5.0,-110,1.584
2016,-5.0,-105,1.176
2016,-5.0,-100,0.92
2016,-5.0,-95,1.002
2016,-5.0,-90,0.823
2016,-5.0,-85,1.073
2016,-5.0,-80,1.056
2016,-5.0,-75,0.879
2016,-5.0,-70,1.039
2016,-5.0,-65,0.53
2016,-5.0,-60,1.095
2016,-5.0,-35,0.777
2016,-5.0,-30,1.056
2016,-5.0,-25,0.89
2016,-5.0,-20,0.881
2016,-5.0,55,1.012
2016,-5.0,60,1.122
2016,-5.0,65,1.216
2016,-5.0,70,1.122
2016,-5.0,75,1.178
2016,-5.0,80,1.134
2016,-5.0,85,0.739
2016,-5.0,90,0.545
2016,-5.0,95,0.802
2016,-5.0,100,0.842
2016,-5.0,105,0.818
2016,-5.0,110,0.932
2016,-5.0,115,0.977
2016,-5.0,120,0.955
2016,-5.0,125,1.03
2016,-5.0,130,1.033
2016,-5.0,135,1.45
2016,-5.0,140,1.364
2016,-5.0,145,0.881
2016,-5.0,150,0.842
2016,-5.0,155,1.119
2016,-5.0,160,1.178
2016,-5.0,165,0.991
2016,-5.0,170,0.886
2016,-5.0,175,0.823
2016,-5.0,180,1.053
2016,-2.5,-180,0.992
2016,-2.5,-175,1.225
2016,-2.5,-170,0.713
2016,-2.5,-165,1.509
2016,-2.5,-160,1.361
2016,-2.5,-155,1.508
2016,-2.5,-150,1.483
2016,-2.5,-145,1.522
2016,-2.5,-140,1.592
2016,-2.5,-135,1.654
2016,-2.5,-130,1.738
2016,-2.5,-125,1.448
2016,-2.5,-120,1.364
2016,-2.5,-115,1.262
2016,-2.5,-110,1.511
2016,-2.5,-105,1.571
2016,-2.5,-100,0.763
2016,-2.5,-95,1.137
2016,-2.5,-90,0.951
2016,-2.5,-85,0.777
2016,-2.5,-80,0.838
2016,-2.5,-75,0.824
2016,-2.5,-70,0.827
2016,-2.5,-65,1.051
2016,-2.5,-60,1.095
2016,-2.5,-35,0.969
2016,-2.5,-30,0.744
2016,-2.5,-25,0.797
2016,-2.5,-20,1.086
2016,-2.5,55,1.321
2016,-2.5,60,1.27
2016,-2.5,65,1.14
2016,-2.5,70,1.466
2016,-2.5,75,1.317
2016,-2.5,80,0.689
2016,-2.5,85,1.044
2016,-2.5,90,0.873
2016,-2.5,95,0.922
2016,-2.5,100,0.967
2016,-2.5,105,0.847
2016,-2.5,110,1.236
2016,-2.5,115,0.982
2016,-2.5,120,1.214
2016,-2.5,125,1.263
2016,-2.5,130,1.212
2016,-2.5,135,1.177
2016,-2.5,140,1.149
2016,-2.5,145,1.085
2016,-2.5,150,1.083
2016,-2.5,155,1.379
2016,-2.5,160,0.899
2016,-2.5,165,1.286
2016,-2.5,170,1.066
2016,-2.5,175,0.566
2016,-2.5,180,1.098
2016,0.0,-180,1.032
2016,0.0,-175,0.832
2016,0.0,-170,1.236
2016,0.0,-165,1.455
2016,0.0,-160,1.442
2016,0.0,-155,1.576
2016,0.0,-150,1.691
