date,region,sst_celsius,sst_anomaly,dhw,bleaching_pct,alert_level,bleaching_threshold
2015-01-01,Red Sea,28.27,1.27,0.0,1.0,0.0,28.5
2015-02-01,Red Sea,27.29,1.19,0.0,0.0,0.0,28.5
2015-03-01,Red Sea,26.44,1.0,0.0,0.4,0.0,28.5
2015-04-01,Red Sea,26.7,1.5,0.0,0.6,0.0,28.5
2015-05-01,Red Sea,26.87,1.43,0.0,1.8,0.0,28.5
2015-06-01,Red Sea,26.38,0.28,0.0,0.4,0.0,28.5
2015-07-01,Red Sea,26.73,-0.27,0.0,0.0,0.0,28.5
2015-08-01,Red Sea,28.03,0.13,0.0,1.2,0.0,28.5
2015-09-01,Red Sea,29.37,0.81,4.5,32.5,1.0,28.5
2015-10-01,Red Sea,29.03,0.23,2.1,0.0,0.5,28.5
2015-11-01,Red Sea,29.5,0.94,3.3,0.0,0.5,28.5
2015-12-01,Red Sea,29.14,1.24,2.4,0.0,0.5,28.5
2016-01-01,Red Sea,28.36,1.36,0.0,1.2,0.0,28.5
2016-02-01,Red Sea,27.24,1.14,0.0,1.7,0.0,28.5
2016-03-01,Red Sea,26.77,1.33,0.0,1.3,0.0,28.5
2016-04-01,Red Sea,26.8,1.6,0.0,3.1,0.0,28.5
2016-05-01,Red Sea,26.52,1.08,0.0,0.3,0.0,28.5
2016-06-01,Red Sea,26.41,0.31,0.0,0.5,0.0,28.5
2016-07-01,Red Sea,26.91,-0.09,0.0,2.0,0.0,28.5
2016-08-01,Red Sea,28.33,0.43,0.0,3.0,0.0,28.5
2016-09-01,Red Sea,28.89,0.33,1.2,4.4,0.5,28.5
2016-10-01,Red Sea,29.09,0.29,1.9,6.7,0.5,28.5
2016-11-01,Red Sea,29.62,1.06,3.9,8.3,0.5,28.5
2016-12-01,Red Sea,28.71,0.81,0.9,1.6,0.0,28.5
2017-01-01,Red Sea,27.41,0.41,0.0,1.3,0.0,28.5
2017-02-01,Red Sea,26.2,0.1,0.0,0.0,0.0,28.5
2017-03-01,Red Sea,25.43,-0.02,0.0,2.1,0.0,28.5
2017-04-01,Red Sea,25.74,0.54,0.0,2.1,0.0,28.5
2017-05-01,Red Sea,25.43,-0.01,0.0,0.9,0.0,28.5
2017-06-01,Red Sea,26.61,0.51,0.0,0.6,0.0,28.5
2017-07-01,Red Sea,27.42,0.42,0.0,0.3,0.0,28.5
2017-08-01,Red Sea,28.14,0.24,0.0,0.0,0.0,28.5
2017-09-01,Red Sea,28.87,0.32,1.8,6.6,0.5,28.5
2017-10-01,Red Sea,28.47,-0.33,0.0,0.0,0.0,28.5
2017-11-01,Red Sea,29.22,0.67,2.0,12.1,0.5,28.5
2017-12-01,Red Sea,28.44,0.54,0.0,0.0,0.0,28.5
2018-01-01,Red Sea,27.38,0.38,0.0,1.1,0.0,28.5
2018-02-01,Red Sea,26.23,0.13,0.0,0.0,0.0,28.5
2018-03-01,Red Sea,25.78,0.34,0.0,0.4,0.0,28.5
2018-04-01,Red Sea,25.68,0.48,0.0,0.7,0.0,28.5
2018-05-01,Red Sea,25.61,0.17,0.0,0.0,0.0,28.5
2018-06-01,Red Sea,26.44,0.34,0.0,1.7,0.0,28.5
2018-07-01,Red Sea,26.69,-0.31,0.0,0.1,0.0,28.5
2018-08-01,Red Sea,28.2,0.3,0.0,2.5,0.0,28.5
2018-09-01,Red Sea,28.68,0.12,0.6,2.1,0.0,28.5
2018-10-01,Red Sea,29.16,0.36,3.6,12.4,0.5,28.5
2018-11-01,Red Sea,28.48,-0.08,0.0,0.0,0.0,28.5
2018-12-01,Red Sea,28.37,0.47,0.0,2.8,0.0,28.5
2019-01-01,Red Sea,27.54,0.54,0.0,0.4,0.0,28.5
2019-02-01,Red Sea,26.04,-0.06,0.0,1.4,0.0,28.5
2019-03-01,Red Sea,25.76,0.32,0.0,1.3,0.0,28.5
2019-04-01,Red Sea,25.87,0.67,0.0,1.5,0.0,28.5
2019-05-01,Red Sea,25.98,0.54,0.0,0.5,0.0,28.5
2019-06-01,Red Sea,26.61,0.51,0.0,2.1,0.0,28.5
2019-07-01,Red Sea,26.93,-0.07,0.0,0.2,0.0,28.5
2019-08-01,Red Sea,28.35,0.45,0.0,0.0,0.0,28.5
2019-09-01,Red Sea,28.97,0.41,1.6,9.1,0.5,28.5
2019-10-01,Red Sea,29.09,0.29,2.6,3.1,0.5,28.5
2019-11-01,Red Sea,28.67,0.11,0.6,1.9,0.0,28.5
2019-12-01,Red Sea,28.69,0.79,0.6,2.1,0.0,28.5
2020-01-01,Red Sea,26.65,-0.35,0.0,0.0,0.0,28.5
2020-02-01,Red Sea,25.99,-0.11,0.0,1.4,0.0,28.5
2020-03-01,Red Sea,25.68,0.24,0.0,1.7,0.0,28.5
2020-04-01,Red Sea,25.58,0.38,0.0,0.9,0.0,28.5
2020-05-01,Red Sea,25.39,-0.06,0.0,0.4,0.0,28.5
2020-06-01,Red Sea,26.12,0.02,0.0,0.1,0.0,28.5
2020-07-01,Red Sea,27.17,0.17,0.0,1.3,0.0,28.5
2020-08-01,Red Sea,27.93,0.03,0.0,2.1,0.0,28.5
2020-09-01,Red Sea,29.01,0.45,3.3,15.8,0.5,28.5
2020-10-01,Red Sea,29.44,0.64,2.2,10.4,0.5,28.5
2020-11-01,Red Sea,28.84,0.28,1.1,4.3,0.5,28.5
2020-12-01,Red Sea,28.48,0.58,0.0,0.1,0.0,28.5
2021-01-01,Red Sea,27.54,0.54,0.0,1.2,0.0,28.5
2021-02-01,Red Sea,26.32,0.22,0.0,1.8,0.0,28.5
2021-03-01,Red Sea,25.44,0.0,0.0,0.0,0.0,28.5
2021-04-01,Red Sea,25.34,0.14,0.0,1.6,0.0,28.5
2021-05-01,Red Sea,25.73,0.28,0.0,1.4,0.0,28.5
2021-06-01,Red Sea,26.35,0.25,0.0,1.8,0.0,28.5
2021-07-01,Red Sea,27.58,0.58,0.0,0.9,0.0,28.5
2021-08-01,Red Sea,28.12,0.22,0.0,1.4,0.0,28.5
2021-09-01,Red Sea,28.71,0.15,1.0,0.0,0.5,28.5
2021-10-01,Red Sea,29.63,0.83,3.3,11.0,0.5,28.5
2021-11-01,Red Sea,29.11,0.55,2.0,10.3,0.5,28.5
2021-12-01,Red Sea,27.85,-0.05,0.0,1.0,0.0,28.5
2022-01-01,Red Sea,27.15,0.15,0.0,1.8,0.0,28.5
2022-02-01,Red Sea,26.25,0.15,0.0,0.8,0.0,28.5
2022-03-01,Red Sea,25.42,-0.02,0.0,0.4,0.0,28.5
2022-04-01,Red Sea,25.78,0.58,0.0,0.0,0.0,28.5
2022-05-01,Red Sea,25.77,0.33,0.0,0.8,0.0,28.5
2022-06-01,Red Sea,26.79,0.69,0.0,1.9,0.0,28.5
2022-07-01,Red Sea,27.19,0.19,0.0,0.4,0.0,28.5
2022-08-01,Red Sea,28.29,0.39,0.0,0.0,0.0,28.5
2022-09-01,Red Sea,28.89,0.33,1.6,3.5,0.5,28.5
2022-10-01,Red Sea,29.52,0.72,4.6,48.4,1.0,28.5
2022-11-01,Red Sea,28.82,0.27,1.7,13.2,0.5,28.5
2022-12-01,Red Sea,28.62,0.72,0.3,0.7,0.0,28.5
2023-01-01,Red Sea,27.78,0.78,0.0,1.7,0.0,28.5
2023-02-01,Red Sea,26.84,0.74,0.0,0.0,0.0,28.5
2023-03-01,Red Sea,27.02,1.58,0.0,1.1,0.0,28.5
2023-04-01,Red Sea,26.4,1.2,0.0,0.0,0.0,28.5
2023-05-01,Red Sea,26.84,1.4,0.0,0.5,0.0,28.5
2023-06-01,Red Sea,28.06,1.96,0.0,1.8,0.0,28.5
2023-07-01,Red Sea,28.51,1.51,0.1,0.3,0.0,28.5
2023-08-01,Red Sea,28.98,1.08,2.5,9.7,0.5,28.5
2023-09-01,Red Sea,29.24,0.68,2.5,9.4,0.5,28.5
2023-10-01,Red Sea,30.05,1.25,4.9,16.3,1.0,28.5
2023-11-01,Red Sea,29.6,1.04,2.8,0.0,0.5,28.5
2023-12-01,Red Sea,27.9,-0.0,0.0,1.1,0.0,28.5
2024-01-01,Red Sea,27.83,0.83,0.0,1.6,0.0,28.5
2024-02-01,Red Sea,27.59,1.49,0.0,1.0,0.0,28.5
2024-03-01,Red Sea,26.12,0.67,0.0,0.8,0.0,28.5
2024-04-01,Red Sea,26.7,1.5,0.0,1.6,0.0,28.5
2024-05-01,Red Sea,27.07,1.63,0.0,0.7,0.0,28.5
2024-06-01,Red Sea,27.28,1.18,0.0,0.2,0.0,28.5
2024-07-01,Red Sea,28.86,1.86,1.3,1.2,0.5,28.5
2024-08-01,Red Sea,29.07,1.17,2.8,7.5,0.5,28.5
2024-09-01,Red Sea,29.53,0.97,6.2,38.9,1.0,28.5
2024-10-01,Red Sea,29.82,1.02,6.3,33.5,1.0,28.5
2024-11-01,Red Sea,29.6,1.04,3.0,13.2,0.5,28.5
2024-12-01,Red Sea,28.47,0.57,0.0,2.1,0.0,28.5
2025-01-01,Red Sea,28.03,1.03,0.0,0.8,0.0,28.5
2025-02-01,Red Sea,26.7,0.6,0.0,0.3,0.0,28.5
2025-03-01,Red Sea,25.91,0.46,0.0,0.2,0.0,28.5
2025-04-01,Red Sea,25.69,0.49,0.0,0.5,0.0,28.5
2025-05-01,Red Sea,26.19,0.75,0.0,2.0,0.0,28.5
2025-06-01,Red Sea,27.03,0.93,0.0,0.8,0.0,28.5
2025-07-01,Red Sea,27.93,0.93,0.0,1.1,0.0,28.5
2025-08-01,Red Sea,28.53,0.63,0.1,0.0,0.0,28.5
2025-09-01,Red Sea,29.53,0.97,4.9,43.9,1.0,28.5
2025-10-01,Red Sea,29.54,0.74,5.9,40.6,1.0,28.5
2025-11-01,Red Sea,29.62,1.06,4.4,32.3,1.0,28.5
2025-12-01,Red Sea,28.85,0.95,1.6,6.5,0.5,28.5
2000-01-01,Central Pacific,27.52,0.02,0.0,3.4,0.0,29.0
2000-02-01,Central Pacific,28.76,0.36,0.0,1.1,0.0,29.0
2000-03-01,Central Pacific,29.36,0.3,1.7,5.1,0.5,29.0
2000-04-01,Central Pacific,29.21,-0.09,0.8,0.0,0.0,29.0
2000-05-01,Central Pacific,29.12,0.06,0.4,2.6,0.0,29.0
2000-06-01,Central Pacific,28.41,0.01,0.0,1.0,0.0,29.0
2000-07-01,Central Pacific,27.19,-0.31,0.0,1.3,0.0,29.0
2000-08-01,Central Pacific,26.89,0.29,0.0,1.0,0.0,29.0
2000-09-01,Central Pacific,25.53,-0.41,0.0,1.5,0.0,29.0
2000-10-01,Central Pacific,25.85,0.15,0.0,1.4,0.0,29.0
2000-11-01,Central Pacific,26.42,0.48,0.0,1.1,0.0,29.0
2000-12-01,Central Pacific,26.27,-0.33,0.0,1.1,0.0,29.0
2001-01-01,Central Pacific,27.85,0.35,0.0,0.8,0.0,29.0
2001-02-01,Central Pacific,28.29,-0.11,0.0,1.3,0.0,29.0
2001-03-01,Central Pacific,28.62,-0.43,0.0,0.3,0.0,29.0
2001-04-01,Central Pacific,29.53,0.23,1.3,7.3,0.5,29.0
2001-05-01,Central Pacific,29.28,0.22,1.2,0.0,0.5,29.0
2001-06-01,Central Pacific,28.49,0.09,0.0,0.7,0.0,29.0
2001-07-01,Central Pacific,27.82,0.32,0.0,1.0,0.0,29.0
2001-08-01,Central Pacific,26.32,-0.28,0.0,1.0,0.0,29.0
2001-09-01,Central Pacific,25.26,-0.68,0.0,1.0,0.0,29.0
2001-10-01,Central Pacific,26.08,0.38,0.0,0.0,0.0,29.0
2001-11-01,Central Pacific,26.04,0.1,0.0,0.0,0.0,29.0
2001-12-01,Central Pacific,26.32,-0.28,0.0,0.7,0.0,29.0
2002-01-01,Central Pacific,27.75,0.25,0.0,0.0,0.0,29.0
2002-02-01,Central Pacific,28.38,-0.02,0.0,0.6,0.0,29.0
2002-03-01,Central Pacific,29.05,-0.0,0.2,0.8,0.0,29.0
2002-04-01,Central Pacific,28.95,-0.35,0.0,0.0,0.0,29.0
2002-05-01,Central Pacific,28.47,-0.59,0.0,1.5,0.0,29.0
2002-06-01,Central Pacific,28.41,0.01,0.0,0.3,0.0,29.0
2002-07-01,Central Pacific,27.45,-0.05,0.0,0.3,0.0,29.0
2002-08-01,Central Pacific,26.83,0.23,0.0,0.6,0.0,29.0
2002-09-01,Central Pacific,26.2,0.26,0.0,1.7,0.0,29.0
2002-10-01,Central Pacific,25.49,-0.21,0.0,0.8,0.0,29.0
2002-11-01,Central Pacific,26.37,0.43,0.0,1.6,0.0,29.0
2002-12-01,Central Pacific,26.55,-0.05,0.0,0.8,0.0,29.0
2003-01-01,Central Pacific,27.29,-0.21,0.0,0.9,0.0,29.0
2003-02-01,Central Pacific,28.52,0.12,0.0,1.8,0.0,29.0
2003-03-01,Central Pacific,29.38,0.32,1.0,7.5,0.5,29.0
2003-04-01,Central Pacific,28.99,-0.31,0.0,1.6,0.0,29.0
2003-05-01,Central Pacific,28.53,-0.53,0.0,0.5,0.0,29.0
2003-06-01,Central Pacific,28.22,-0.18,0.0,0.3,0.0,29.0
2003-07-01,Central Pacific,27.3,-0.2,0.0,1.7,0.0,29.0
2003-08-01,Central Pacific,26.6,0.0,0.0,1.5,0.0,29.0
2003-09-01,Central Pacific,25.33,-0.61,0.0,0.4,0.0,29.0
2003-10-01,Central Pacific,25.89,0.19,0.0,3.5,0.0,29.0
2003-11-01,Central Pacific,26.15,0.2,0.0,2.2,0.0,29.0
2003-12-01,Central Pacific,27.35,0.75,0.0,1.9,0.0,29.0
2004-01-01,Central Pacific,27.6,0.1,0.0,0.5,0.0,29.0
2004-02-01,Central Pacific,28.21,-0.19,0.0,0.0,0.0,29.0
2004-03-01,Central Pacific,29.1,0.04,0.2,1.2,0.0,29.0
2004-04-01,Central Pacific,29.35,0.05,1.5,1.8,0.5,29.0
2004-05-01,Central Pacific,30.04,0.98,5.9,34.4,1.0,29.0
2004-06-01,Central Pacific,28.53,0.13,0.0,0.0,0.0,29.0
2004-07-01,Central Pacific,27.16,-0.34,0.0,0.3,0.0,29.0
2004-08-01,Central Pacific,26.95,0.35,0.0,2.4,0.0,29.0
2004-09-01,Central Pacific,25.75,-0.2,0.0,1.6,0.0,29.0
2004-10-01,Central Pacific,25.62,-0.08,0.0,2.6,0.0,29.0
2004-11-01,Central Pacific,26.07,0.13,0.0,0.2,0.0,29.0
2004-12-01,Central Pacific,26.29,-0.31,0.0,0.9,0.0,29.0
2005-01-01,Central Pacific,27.26,-0.24,0.0,0.0,0.0,29.0
2005-02-01,Central Pacific,28.14,-0.26,0.0,1.6,0.0,29.0
2005-03-01,Central Pacific,29.02,-0.04,0.0,0.0,0.0,29.0
2005-04-01,Central Pacific,29.26,-0.04,1.3,8.4,0.5,29.0
2005-05-01,Central Pacific,28.98,-0.07,0.0,1.3,0.0,29.0
2005-06-01,Central Pacific,28.23,-0.17,0.0,2.3,0.0,29.0
2005-07-01,Central Pacific,27.82,0.32,0.0,0.0,0.0,29.0
2005-08-01,Central Pacific,26.74,0.14,0.0,0.6,0.0,29.0
2005-09-01,Central Pacific,26.42,0.48,0.0,2.7,0.0,29.0
2005-10-01,Central Pacific,25.87,0.17,0.0,2.4,0.0,29.0
2005-11-01,Central Pacific,26.15,0.21,0.0,0.6,0.0,29.0
2005-12-01,Central Pacific,26.75,0.15,0.0,0.9,0.0,29.0
2006-01-01,Central Pacific,27.92,0.42,0.0,2.5,0.0,29.0
2006-02-01,Central Pacific,28.83,0.43,0.0,1.5,0.0,29.0
2006-03-01,Central Pacific,29.15,0.09,0.8,2.0,0.0,29.0
2006-04-01,Central Pacific,28.97,-0.33,0.0,0.8,0.0,29.0
2006-05-01,Central Pacific,29.17,0.11,0.5,2.7,0.0,29.0
2006-06-01,Central Pacific,28.8,0.4,0.0,0.0,0.0,29.0
2006-07-01,Central Pacific,27.47,-0.03,0.0,1.2,0.0,29.0
2006-08-01,Central Pacific,27.07,0.47,0.0,2.0,0.0,29.0
2006-09-01,Central Pacific,26.13,0.19,0.0,0.8,0.0,29.0
2006-10-01,Central Pacific,26.11,0.41,0.0,1.5,0.0,29.0
2006-11-01,Central Pacific,25.94,-0.01,0.0,0.9,0.0,29.0
2006-12-01,Central Pacific,26.78,0.18,0.0,0.8,0.0,29.0
2007-01-01,Central Pacific,27.32,-0.18,0.0,0.7,0.0,29.0
2007-02-01,Central Pacific,28.94,0.54,0.0,0.9,0.0,29.0
2007-03-01,Central Pacific,28.86,-0.2,0.0,0.0,0.0,29.0
2007-04-01,Central Pacific,28.99,-0.31,0.0,1.1,0.0,29.0
2007-05-01,Central Pacific,29.28,0.22,0.4,0.0,0.0,29.0
2007-06-01,Central Pacific,28.77,0.37,0.0,0.9,0.0,29.0
2007-07-01,Central Pacific,27.77,0.27,0.0,0.8,0.0,29.0
2007-08-01,Central Pacific,26.73,0.13,0.0,3.4,0.0,29.0
2007-09-01,Central Pacific,25.42,-0.52,0.0,0.9,0.0,29.0
2007-10-01,Central Pacific,25.98,0.28,0.0,1.0,0.0,29.0
2007-11-01,Central Pacific,26.26,0.32,0.0,1.8,0.0,29.0
2007-12-01,Central Pacific,26.45,-0.15,0.0,0.5,0.0,29.0
2008-01-01,Central Pacific,27.08,-0.42,0.0,1.7,0.0,29.0
2008-02-01,Central Pacific,28.14,-0.26,0.0,1.5,0.0,29.0
2008-03-01,Central Pacific,28.96,-0.1,0.0,2.6,0.0,29.0
2008-04-01,Central Pacific,29.64,0.34,2.6,6.5,0.5,29.0
2008-05-01,Central Pacific,29.2,0.14,0.7,0.0,0.0,29.0
2008-06-01,Central Pacific,29.13,0.73,0.6,1.4,0.0,29.0
2008-07-01,Central Pacific,27.6,0.1,0.0,0.8,0.0,29.0
2008-08-01,Central Pacific,26.24,-0.36,0.0,0.0,0.0,29.0
2008-09-01,Central Pacific,25.75,-0.19,0.0,2.3,0.0,29.0
2008-10-01,Central Pacific,25.82,0.12,0.0,2.3,0.0,29.0
2008-11-01,Central Pacific,26.28,0.34,0.0,1.7,0.0,29.0
2008-12-01,Central Pacific,27.44,0.84,0.0,0.3,0.0,29.0
2009-01-01,Central Pacific,28.12,0.62,0.0,1.5,0.0,29.0
2009-02-01,Central Pacific,28.03,-0.37,0.0,0.2,0.0,29.0
2009-03-01,Central Pacific,29.44,0.38,2.3,0.0,0.5,29.0
2009-04-01,Central Pacific,29.43,0.13,2.3,5.9,0.5,29.0
2009-05-01,Central Pacific,29.41,0.35,1.8,7.2,0.5,29.0
2009-06-01,Central Pacific,28.45,0.05,0.0,0.0,0.0,29.0
2009-07-01,Central Pacific,27.85,0.35,0.0,0.9,0.0,29.0
2009-08-01,Central Pacific,26.61,0.01,0.0,2.0,0.0,29.0
2009-09-01,Central Pacific,25.98,0.03,0.0,1.7,0.0,29.0
2009-10-01,Central Pacific,25.77,0.07,0.0,2.6,0.0,29.0
2009-11-01,Central Pacific,26.07,0.13,0.0,0.0,0.0,29.0
2009-12-01,Central Pacific,26.67,0.07,0.0,0.0,0.0,29.0
2010-01-01,Central Pacific,27.71,0.21,0.0,1.0,0.0,29.0
2010-02-01,Central Pacific,28.86,0.46,0.0,2.5,0.0,29.0
2010-03-01,Central Pacific,28.91,-0.15,0.0,1.1,0.0,29.0
2010-04-01,Central Pacific,29.13,-0.17,0.7,3.3,0.0,29.0
2010-05-01,Central Pacific,29.2,0.14,0.9,1.1,0.0,29.0
2010-06-01,Central Pacific,28.94,0.54,0.0,0.3,0.0,29.0
2010-07-01,Central Pacific,27.83,0.33,0.0,0.9,0.0,29.0
2010-08-01,Central Pacific,27.25,0.65,0.0,0.0,0.0,29.0
2010-09-01,Central Pacific,26.46,0.52,0.0,2.0,0.0,29.0
2010-10-01,Central Pacific,26.6,0.9,0.0,1.1,0.0,29.0
2010-11-01,Central Pacific,26.21,0.27,0.0,0.0,0.0,29.0
2010-12-01,Central Pacific,26.76,0.16,0.0,1.1,0.0,29.0
2011-01-01,Central Pacific,27.52,0.02,0.0,1.0,0.0,29.0
2011-02-01,Central Pacific,28.14,-0.26,0.0,1.5,0.0,29.0
2011-03-01,Central Pacific,29.73,0.67,2.4,0.0,0.5,29.0
2011-04-01,Central Pacific,29.71,0.41,1.7,2.8,0.5,29.0
2011-05-01,Central Pacific,29.15,0.09,0.6,1.7,0.0,29.0
2011-06-01,Central Pacific,28.36,-0.04,0.0,1.0,0.0,29.0
2011-07-01,Central Pacific,27.71,0.21,0.0,1.4,0.0,29.0
2011-08-01,Central Pacific,27.02,0.42,0.0,1.5,0.0,29.0
2011-09-01,Central Pacific,25.63,-0.31,0.0,1.5,0.0,29.0
2011-10-01,Central Pacific,26.08,0.38,0.0,0.3,0.0,29.0
2011-11-01,Central Pacific,25.93,-0.01,0.0,2.0,0.0,29.0
2011-12-01,Central Pacific,26.64,0.04,0.0,1.1,0.0,29.0
2012-01-01,Central Pacific,27.64,0.14,0.0,1.7,0.0,29.0
2012-02-01,Central Pacific,28.68,0.28,0.0,0.1,0.0,29.0
2012-03-01,Central Pacific,29.39,0.34,1.3,0.0,0.5,29.0
2012-04-01,Central Pacific,29.48,0.18,2.0,20.5,0.5,29.0
2012-05-01,Central Pacific,29.18,0.12,0.5,1.3,0.0,29.0
2012-06-01,Central Pacific,27.96,-0.44,0.0,1.0,0.0,29.0
2012-07-01,Central Pacific,27.92,0.42,0.0,0.5,0.0,29.0
2012-08-01,Central Pacific,26.73,0.13,0.0,0.0,0.0,29.0
2012-09-01,Central Pacific,26.21,0.27,0.0,0.6,0.0,29.0
2012-10-01,Central Pacific,25.58,-0.12,0.0,2.8,0.0,29.0
2012-11-01,Central Pacific,25.73,-0.21,0.0,0.9,0.0,29.0
2012-12-01,Central Pacific,26.78,0.18,0.0,0.6,0.0,29.0
2013-01-01,Central Pacific,27.63,0.13,0.0,2.0,0.0,29.0
2013-02-01,Central Pacific,28.01,-0.39,0.0,1.2,0.0,29.0
2013-03-01,Central Pacific,28.98,-0.08,0.0,0.4,0.0,29.0
2013-04-01,Central Pacific,29.48,0.18,2.3,3.8,0.5,29.0
2013-05-01,Central Pacific,28.7,-0.36,0.0,2.0,0.0,29.0
2013-06-01,Central Pacific,28.49,0.09,0.0,1.9,0.0,29.0
2013-07-01,Central Pacific,27.6,0.1,0.0,1.1,0.0,29.0
2013-08-01,Central Pacific,27.03,0.43,0.0,1.8,0.0,29.0
2013-09-01,Central Pacific,26.48,0.54,0.0,0.0,0.0,29.0
2013-10-01,Central Pacific,25.91,0.21,0.0,0.0,0.0,29.0
2013-11-01,Central Pacific,26.08,0.14,0.0,1.4,0.0,29.0
2013-12-01,Central Pacific,26.95,0.35,0.0,0.5,0.0,29.0
2014-01-01,Central Pacific,27.56,0.06,0.0,2.8,0.0,29.0
2014-02-01,Central Pacific,28.61,0.21,0.0,0.1,0.0,29.0
2014-03-01,Central Pacific,30.15,1.09,3.1,7.2,0.5,29.0
2014-04-01,Central Pacific,29.63,0.33,3.0,13.8,0.5,29.0
2014-05-01,Central Pacific,29.81,0.75,3.7,5.9,0.5,29.0
2014-06-01,Central Pacific,28.53,0.13,0.0,3.1,0.0,29.0
2014-07-01,Central Pacific,27.29,-0.21,0.0,1.2,0.0,29.0
2014-08-01,Central Pacific,27.06,0.46,0.0,0.2,0.0,29.0
2014-09-01,Central Pacific,26.38,0.44,0.0,2.0,0.0,29.0
2014-10-01,Central Pacific,25.91,0.21,0.0,0.0,0.0,29.0
2014-11-01,Central Pacific,26.4,0.46,0.0,0.0,0.0,29.0
2014-12-01,Central Pacific,26.65,0.05,0.0,0.0,0.0,29.0
2015-01-01,Central Pacific,28.48,0.98,0.0,0.6,0.0,29.0
2015-02-01,Central Pacific,29.4,1.0,0.8,3.0,0.0,29.0
2015-03-01,Central Pacific,30.66,1.6,5.1,42.6,1.0,29.0
2015-04-01,Central Pacific,30.65,1.35,9.0,67.7,2.0,29.0
2015-05-01,Central Pacific,30.61,1.55,5.4,31.2,1.0,29.0
2015-06-01,Central Pacific,28.84,0.44,0.0,3.6,0.0,29.0
2015-07-01,Central Pacific,27.37,-0.13,0.0,0.6,0.0,29.0
2015-08-01,Central Pacific,27.06,0.46,0.0,0.0,0.0,29.0
2015-09-01,Central Pacific,25.93,-0.01,0.0,0.4,0.0,29.0
2015-10-01,Central Pacific,26.12,0.42,0.0,1.6,0.0,29.0
2015-11-01,Central Pacific,27.65,1.71,0.0,0.0,0.0,29.0
2015-12-01,Central Pacific,28.23,1.63,0.0,1.9,0.0,29.0
2016-01-01,Central Pacific,29.21,1.71,1.0,0.0,0.0,29.0
2016-02-01,Central Pacific,29.36,0.96,2.0,5.3,0.5,29.0
2016-03-01,Central Pacific,30.32,1.26,6.5,53.0,1.0,29.0
2016-04-01,Central Pacific,30.62,1.32,6.1,42.9,1.0,29.0
2016-05-01,Central Pacific,30.56,1.5,7.3,49.2,1.0,29.0
2016-06-01,Central Pacific,28.96,0.56,0.0,0.1,0.0,29.0
2016-07-01,Central Pacific,27.51,0.01,0.0,0.7,0.0,29.0
2016-08-01,Central Pacific,27.21,0.61,0.0,1.2,0.0,29.0
2016-09-01,Central Pacific,25.98,0.04,0.0,0.0,0.0,29.0
2016-10-01,Central Pacific,25.87,0.17,0.0,1.5,0.0,29.0
2016-11-01,Central Pacific,27.25,1.31,0.0,2.1,0.0,29.0
2016-12-01,Central Pacific,27.9,1.3,0.0,1.0,0.0,29.0
2017-01-01,Central Pacific,27.6,0.1,0.0,1.5,0.0,29.0
2017-02-01,Central Pacific,28.13,-0.27,0.0,0.7,0.0,29.0
2017-03-01,Central Pacific,29.39,0.33,2.1,2.5,0.5,29.0
2017-04-01,Central Pacific,29.41,0.11,1.4,0.1,0.5,29.0
2017-05-01,Central Pacific,29.21,0.15,1.0,0.0,0.5,29.0
2017-06-01,Central Pacific,28.78,0.38,0.0,0.4,0.0,29.0
2017-07-01,Central Pacific,27.66,0.16,0.0,0.7,0.0,29.0
2017-08-01,Central Pacific,26.19,-0.41,0.0,1.0,0.0,29.0
2017-09-01,Central Pacific,26.38,0.44,0.0,1.2,0.0,29.0
2017-10-01,Central Pacific,26.3,0.6,0.0,1.9,0.0,29.0
2017-11-01,Central Pacific,25.71,-0.23,0.0,0.0,0.0,29.0
2017-12-01,Central Pacific,26.77,0.17,0.0,1.1,0.0,29.0
2018-01-01,Central Pacific,27.79,0.29,0.0,0.8,0.0,29.0
2018-02-01,Central Pacific,28.22,-0.18,0.0,0.7,0.0,29.0
2018-03-01,Central Pacific,29.18,0.12,1.1,0.0,0.5,29.0
2018-04-01,Central Pacific,29.23,-0.07,0.6,0.9,0.0,29.0
2018-05-01,Central Pacific,29.46,0.4,2.2,19.6,0.5,29.0
2018-06-01,Central Pacific,28.0,-0.4,0.0,0.4,0.0,29.0
2018-07-01,Central Pacific,27.59,0.09,0.0,0.1,0.0,29.0
2018-08-01,Central Pacific,27.38,0.78,0.0,1.0,0.0,29.0
2018-09-01,Central Pacific,26.62,0.68,0.0,0.0,0.0,29.0
2018-10-01,Central Pacific,25.32,-0.38,0.0,1.2,0.0,29.0
2018-11-01,Central Pacific,26.24,0.3,0.0,0.0,0.0,29.0
2018-12-01,Central Pacific,27.11,0.51,0.0,1.7,0.0,29.0
2019-01-01,Central Pacific,27.22,-0.28,0.0,0.0,0.0,29.0
2019-02-01,Central Pacific,28.57,0.17,0.0,1.1,0.0,29.0
2019-03-01,Central Pacific,29.09,0.03,0.4,0.0,0.0,29.0
2019-04-01,Central Pacific,29.93,0.63,3.5,16.1,0.5,29.0
2019-05-01,Central Pacific,29.19,0.13,0.6,0.2,0.0,29.0
2019-06-01,Central Pacific,28.95,0.55,0.0,1.6,0.0,29.0
2019-07-01,Central Pacific,27.67,0.17,0.0,0.4,0.0,29.0
2019-08-01,Central Pacific,26.53,-0.07,0.0,0.0,0.0,29.0
